"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2025-10-27","13:36","대전","대덕구","계족로","대전광역시 대덕구 중리동 469도","대전광역시 대덕구 읍내동 523구","13","31","3","매우좋음"
"2025-10-27","13:26","대전","대덕구","아리랑로","대전광역시 대덕구 대화동 568-1천","대전광역시 대덕구 법동 372도","14","29","18","매우좋음"
"2025-10-27","13:15","대전","유성구","엑스포로","대전광역시 유성구 탑립동 445-2도","대전광역시 유성구 가정동 205-8천","14","30","10","매우좋음"
"2025-10-27","12:53","대전","유성구","대덕대로","대전광역시 유성구 봉산동 142-2천","대전광역시 서구 만년동 616천","13","30","8","매우좋음"
"2025-10-27","12:44","대전","대덕구","대덕대로","대전광역시 대덕구 신탄진동 733 도","대전광역시 대덕구 문평동 647천","13","30","7","매우좋음"
"2025-10-27","14:52","경기","성남시 중원구","공원로","경기도 성남시 수정구 복정동 54-4도","경기도 성남시 중원구 도촌동 412-8도","11","31","8","매우좋음"
"2025-10-27","14:42","경기","성남시 수정구","제일로","경기도 성남시 수정구 수진동 2677-1도","경기도 성남시 수정구 태평동 1 도","12","30","17","매우좋음"
"2025-10-27","14:39","경기","성남시 중원구","제일로","경기도 성남시 중원구 하대원동 456-4구","경기도 성남시 중원구 성남동","12","29","4","매우좋음"
"2025-10-27","14:30","경기","성남시 중원구","시민로","경기도 성남시 중원구 성남동 1315도","경기도 성남시 중원구 하대원동 282도","12","29","9","매우좋음"
"2025-10-27","14:18","경기","성남시 중원구","광명로","경기도 성남시 중원구 금광동 2470-6도","경기도 성남시 중원구 성남동 1575도","11","29","5","매우좋음"
"2025-10-27","13:59","경기","성남시 중원구","산성대로","경기도 성남시 중원구 성남동 1750전","경기도 성남시 수정구 양지동 920도","11","28","4","매우좋음"
"2025-10-27","13:43","경기","성남시 중원구","둔촌대로","경기도 성남시 중원구 상대원동 425-7도","경기도 성남시 중원구 성남동 1766천","11","28","6","매우좋음"
"2025-10-27","13:35","경기","성남시 중원구","사기막골로","경기도 성남시 중원구 상대원동 1627도","경기도 성남시 중원구 상대원동 39-36천","10","28","6","매우좋음"
"2025-10-27","12:29","경기","성남시 중원구","순환로","경기도 성남시 중원구 은행동 531도","경기도 성남시 중원구 갈현동 61-1도","10","27","7","매우좋음"
"2025-10-27","12:05","경기","성남시 수정구","수정로","경기도 성남시 수정구 태평동 7286-2답","경기도 성남시 수정구 양지동 877도","11","26","2","매우좋음"
"2025-10-27","11:50","경기","성남시 수정구","탄천로","경기도 성남시 수정구 복정동 446-4도","경기도 성남시 수정구 사송동 274-11천","11","28","3","매우좋음"
"2025-10-27","11:40","경기","성남시 수정구","헌릉로","경기도 성남시 수정구 산성동 2221-1 구","경기도 성남시 수정구 복정동 223-8 구","10","24","5","매우좋음"
"2025-10-27","11:24","경기","성남시 중원구","희망로","경기도 성남시 중원구 도촌동 425-3도","경기도 성남시 수정구 산성동 2222도","10","27","4","매우좋음"
"2025-10-27","11:05","경기","성남시 중원구","도촌남로","경기도 성남시 중원구 도촌동 412-8도","경기도 성남시 중원구 도촌동 754천","10","27","2","매우좋음"
"2025-10-27","11:00","경기","성남시 중원구","돌마로","경기도 성남시 중원구 하대원동 411-5도","경기도 성남시 중원구 도촌동 426-1도","10","27","4","매우좋음"
"2025-10-27","10:49","경기","성남시 중원구","성남대로","경기도 성남시 중원구 성남동 1576도","경기도 성남시 중원구 여수동 306-7도","11","25","2","매우좋음"
"2025-10-27","10:39","경기","성남시 수정구","성남대로","서울특별시 송파구 장지동 596-21도","경기도 성남시 중원구 성남동 1503도","11","26","4","매우좋음"
"2025-10-27","10:18","경기","성남시 수정구","대왕판교로","경기도 성남시 수정구 금토동 273-39 도","경기도 성남시 수정구 신촌동 143-4천","9","28","3","매우좋음"
"2025-10-27","10:07","경기","성남시 수정구","여수대로","경기도 성남시 중원구 여수동 277-2도","경기도 성남시 수정구 시흥동 208-3전","10","30","4","매우좋음"
"2025-10-27","14:12","경기","포천시","금강로","경기도 포천시 내촌면 신팔리 산7-3 도","경기도 포천시 화현면 화현리 산214-5임","11","31","14","매우좋음"
"2025-10-27","13:55","경기","포천시","부흥로","경기도 포천시 소흘읍 이동교리 산52-3임","경기도 포천시 내촌면 진목리 산39-6도","10","32","4","매우좋음"
"2025-10-27","13:43","경기","포천시","송우로","경기도 포천시 동교동 542-2도","경기도 포천시 소흘읍 송우리 119-1 도","10","30","17","매우좋음"
"2025-10-27","13:34","경기","포천시","태봉로","경기도 포천시 소흘읍 이동교리 38-7 도","경기도 포천시 소흘읍 송우리 731 도","10","30","6","매우좋음"
"2025-10-27","12:52","경기","포천시","솔모루로","경기도 포천시 소흘읍 송우리 72 도","경기도 포천시 소흘읍 송우리 485-11 도","11","26","5","매우좋음"
"2025-10-27","12:45","경기","포천시","호국로","경기도 포천시 영북면 자일리 339-3천","경기도 포천시 소흘읍 이동교리 산117-2 도","11","27","7","매우좋음"
"2025-10-27","12:22","경기","포천시","포천로","경기도 포천시 창수면 주원리 산217-3임","경기도 포천시 내촌면 내리 482-3도","10","26","12","매우좋음"
"2025-10-27","12:10","경기","포천시","용정경제로","경기도 포천시 어룡동 408-1도","경기도 포천시 군내면 구읍리 606-10답","10","28","3","매우좋음"
"2025-10-27","12:04","경기","포천시","호국로","경기도 포천시 영북면 자일리 339-3천","경기도 포천시 소흘읍 이동교리 산117-2 도","10","27","5","매우좋음"
"2025-10-27","11:53","경기","포천시","왕방로","경기도 포천시 어룡동 408-1도","경기도 포천시 신북면 가채리 804-5전","9","28","9","매우좋음"
"2025-10-27","13:46","경기","여주시","강변북로","경기도 여주시 천송동 566-3도","경기도 여주시 현암동 603답","11","28","3","매우좋음"
"2025-10-27","13:41","경기","여주시","신륵로","경기도 여주시 천송동 30-22도","경기도 여주시 천송동 561-5도","11","26","11","매우좋음"
"2025-10-27","13:33","경기","여주시","여양로","경기도 여주시 홍문동 290-1도","경기도 여주시 대신면 천서리 754도","12","25","22","매우좋음"
"2025-10-27","13:21","경기","여주시","우암로","경기도 여주시 하동 195-1도","경기도 여주시 월송동 416도","11","26","22","매우좋음"
"2025-10-27","12:14","경기","여주시","세종로","경기도 여주시 점봉동 230-14도","경기도 여주시 홍문동 86도","11","25","6","매우좋음"
"2025-10-27","12:06","경기","여주시","명품로","경기도 여주시 상거동 465 도","경기도 여주시 점봉동 327-2도","11","27","5","매우좋음"
"2025-10-28","15:47","광주","광산구","임방울대로","광주광역시 광산구 우산동 535-4 도","광주광역시 광산구 쌍암동 696도","16","29","4","매우좋음"
"2025-10-28","15:33","광주","광산구","용아로","광주광역시 광산구 소촌동 175-3답","광주광역시 광산구 안청동 740-1도","16","30","10","매우좋음"
"2025-10-28","15:23","광주","광산구","사암로","광주광역시 광산구 비아동 산66-38도","광주광역시 광산구 신촌동 1013-4도","16","29","4","매우좋음"
"2025-10-28","15:08","광주","광산구","첨단과기로","광주광역시 광산구 쌍암동 691도","광주광역시 광산구 비아동 산66-39도","16","30","5","매우좋음"
"2025-10-28","17:08","부산","동구","중앙대로","부산광역시 동구 초량동 1202 도","부산광역시 동구 범일동 62-3 도","15","31","1","매우좋음"
"2025-10-28","16:56","부산","동구","충장대로","부산광역시 동구 범일동 1652 천","부산광역시 동구 초량동 1185-19 대","16","33","1","매우좋음"
"2025-10-28","16:48","부산","남구","우암로","부산광역시 남구 감만동 254-58도","부산광역시 남구 문현동 721도","16","32","4","매우좋음"
"2025-10-28","16:33","부산","남구","신선로","부산광역시 남구 대연동 1843도","부산광역시 남구 감만동 621-3 대","16","34","7","매우좋음"
"2025-10-28","16:24","부산","남구","분포로","부산광역시 남구 용호동 907-1구","부산광역시 남구 대연동 1843도","15","34","6","매우좋음"
"2025-10-28","16:13","부산","남구","백운포로","부산광역시 남구 용호동 894-26 도","부산광역시 남구 용호동 895-5도","15","38","4","매우좋음"
"2025-10-28","15:59","부산","남구","북항로","부산광역시 남구 감만동 254-16도","부산광역시 남구 용당동 168-25도","16","33","34","매우좋음"
"2025-10-28","15:35","부산","영도구","해양로","부산광역시 영도구 동삼동 693-2도","부산광역시 영도구 청학동 337 도","15","34","64","좋음"
"2025-10-28","15:10","부산","영도구","태종로","부산광역시 영도구 대교동1가 190-1도","부산광역시 영도구 동삼동 산14-1임","15","35","6","매우좋음"
"2025-10-28","14:57","부산","서구","감천로","부산광역시 서구 암남동 10-16 도","부산광역시 서구 암남동 221-1도","15","37","3","매우좋음"
"2025-10-28","14:52","부산","사하구","감천로","부산광역시 사하구 감천동 831-1도","부산광역시 사하구 감천동 296-59 도","15","37","1","매우좋음"
"2025-10-28","14:27","부산","사하구","을숙도대로","부산광역시 사하구 하단동 1207 전","부산광역시 사하구 감천동 715-6 도","16","30","2","매우좋음"
"2025-10-28","14:11","부산","사하구","다대로","부산광역시 사하구 당리동 323 도","부산광역시 사하구 신평동 666도","16","32","2","매우좋음"
"2025-10-28","14:04","부산","사하구","다송로","부산광역시 사하구 구평동 472-9 도","부산광역시 사하구 다대동 73-2 도","15","37","2","매우좋음"
"2025-10-28","13:52","부산","사하구","감천항로","부산광역시 사하구 감천동 769-1도","부산광역시 사하구 구평동 472-15 도","15","36","5","매우좋음"
"2025-10-28","13:35","부산","사하구","낙동대로","부산광역시 사하구 하단동 844-5 도","부산광역시 사하구 괴정동 162도","16","26","1","매우좋음"
"2025-10-28","12:44","부산","서구","보수대로","부산광역시 서구 동대신동1가 400천","부산광역시 서구 서대신동3가 산85묘","15","27","9","매우좋음"
"2025-10-28","12:39","부산","중구","보수대로","부산광역시 중구 남포동6가 117-1 도","부산광역시 중구 보수동1가 154 천","15","27","3","매우좋음"
"2025-10-28","12:31","부산","중구","중앙대로","부산광역시 중구 대창동2가 38-1 도","부산광역시 중구 동광동1가 29-2 도","15","27","4","매우좋음"
"2025-10-28","12:12","부산","동구","범일로","부산광역시 동구 범일동 949 도","부산광역시 동구 범일동 1642 도","16","27","2","매우좋음"
"2025-10-28","11:49","부산","사상구","가야대로","부산광역시 사상구 감전동 174 도","부산광역시 사상구 주례동 51-3 도","14","28","2","매우좋음"
"2025-10-28","11:35","부산","사상구","가야대로","부산광역시 사상구 감전동 174 도","부산광역시 사상구 주례동 51-3 도","15","28","2","매우좋음"
"2025-10-28","11:14","부산","사상구","사상로","부산광역시 사상구 모라동 729 도","부산광역시 사상구 주례동 694도","14","29","3","매우좋음"
"2025-10-28","10:55","부산","사상구","강변대로","부산광역시 사상구 엄궁동 651-5도","부산광역시 북구 구포동 1157-1천","13","36","4","매우좋음"
"2025-10-28","10:38","부산","사상구","학장로","부산광역시 사상구 주례동 1164도","부산광역시 사상구 학장동 630도","13","32","3","매우좋음"
"2025-10-28","10:14","부산","부산진구","동평로","부산광역시 부산진구 양정동 408 도","부산광역시 부산진구 개금동 60-1 도","12","32","3","매우좋음"
"2025-10-28","10:03","부산","연제구","중앙대로","부산광역시 연제구 거제동 196-1천","부산광역시 연제구 연산동 1426-3도","13","33","3","매우좋음"
"2025-10-28","09:41","부산","동래구","우장춘로","부산광역시 동래구 온천동 1358도","부산광역시 동래구 온천동 산230구","12","36","4","매우좋음"
"2025-10-28","09:22","부산","동래구","반송로","부산광역시 동래구 명장동 491-61 도","부산광역시 동래구 수안동 709-1천","12","37","2","매우좋음"
"2025-10-28","09:08","부산","해운대구","반송로","부산광역시 해운대구 반송동 14-6 도","부산광역시 해운대구 석대동 591-6천","11","41","4","매우좋음"
"2025-10-28","08:53","부산","기장군","반송로","부산광역시 기장군 기장읍 동부리 13-4도","부산광역시 기장군 철마면 고촌리 542-8 구","10","47","3","매우좋음"
"2025-10-28","10:38","대전","유성구","노은로","대전광역시 유성구 구암동 531-2 도","대전광역시 유성구 신성동 산26-8도","10","40","2","매우좋음"
"2025-10-28","10:27","대전","유성구","동서대로","대전광역시 유성구 원신흥동 42-14답","대전광역시 유성구 구암동 692 도","11","41","10","매우좋음"
"2025-10-28","09:46","대전","서구","대덕대로","대전광역시 서구 만년동 616천","대전광역시 서구 내동 214도","10","46","2","매우좋음"
"2025-10-28","09:30","대전","유성구","대학로","대전광역시 유성구 봉명동 1058도","대전광역시 유성구 가정동 50도","10","48","9","매우좋음"
"2025-10-28","09:23","대전","유성구","도안대로","대전광역시 유성구 대정동 737-1도","대전광역시 유성구 봉명동 1058도","9","53","9","매우좋음"
"2025-10-28","09:18","대전","유성구","원신흥로","대전광역시 유성구 원신흥동 589도","대전광역시 유성구 상대동 498도","8","59","4","매우좋음"
"2025-10-28","09:07","대전","유성구","도안동로","대전광역시 유성구 봉명동 1058도","대전광역시 유성구 원신흥동 609 도","9","65","4","매우좋음"
"2025-10-28","09:03","대전","유성구","온천동로","대전광역시 유성구 봉명동 4-1도","대전광역시 유성구 봉명동 1058도","8","67","8","매우좋음"
"2025-10-28","15:03","경기","성남시 분당구","정자로","경기도 성남시 분당구 정자동 94-10 도","경기도 성남시 분당구 정자동 257-4도","13","32","8","매우좋음"
"2025-10-28","14:53","경기","성남시 분당구","내정로","경기도 성남시 분당구 수내동 69-1도","경기도 성남시 분당구 정자동 257-1도","14","32","8","매우좋음"
"2025-10-28","14:35","경기","성남시 분당구","불정로","경기도 성남시 분당구 정자동 94-10 도","경기도 성남시 분당구 서현동 352-2도","13","33","11","매우좋음"
"2025-10-28","14:21","경기","성남시 분당구","황새울로","경기도 성남시 분당구 서현동 280-1도","경기도 성남시 분당구 정자동 257-1도","14","31","10","매우좋음"
"2025-10-28","14:08","경기","성남시 분당구","서현로","경기도 성남시 분당구 분당동 78-5 도","경기도 성남시 분당구 백현동 519-1도","13","29","4","매우좋음"
"2025-10-28","13:56","경기","성남시 분당구","분당로","경기도 성남시 분당구 서현동 282-2도","경기도 성남시 분당구 분당동 199-1도","13","32","3","매우좋음"
"2025-10-28","13:49","경기","성남시 분당구","수내로","경기도 성남시 분당구 분당동 65-8도","경기도 성남시 분당구 수내동 41-1 도","13","29","4","매우좋음"
"2025-10-28","12:27","경기","성남시 분당구","백현로","경기도 성남시 분당구 백현동 472-11도","경기도 성남시 분당구 정자동 93-1도","12","30","3","매우좋음"
"2025-10-28","12:13","경기","성남시 분당구","정자일로","경기도 성남시 분당구 금곡동 199-1도","경기도 성남시 분당구 정자동 95-2도","12","29","20","매우좋음"
"2025-10-28","12:03","경기","성남시 분당구","미금일로","경기도 성남시 분당구 구미동 95-2도","경기도 성남시 분당구 구미동 98-1도","13","26","2","매우좋음"
"2025-10-28","11:59","경기","성남시 분당구","구미로173번길","경기도 성남시 분당구 구미동 303-1도","경기도 성남시 분당구 구미동 95-2도","11","28","4","매우좋음"
"2025-10-28","11:52","경기","성남시 분당구","구미로","경기도 성남시 분당구 구미동 197-1도","경기도 성남시 분당구 구미동 303-1도","12","27","5","매우좋음"
"2025-10-28","11:37","경기","성남시 분당구","금곡로","경기도 성남시 분당구 금곡동 223도","경기도 성남시 분당구 구미동 98-2도","11","30","4","매우좋음"
"2025-10-28","11:23","경기","성남시 분당구","미금로","경기도 성남시 분당구 구미동 303-1도","경기도 성남시 분당구 금곡동 223도","11","32","4","매우좋음"
"2025-10-28","11:15","경기","성남시 분당구","무지개로","경기도 성남시 분당구 구미동 303-1도","경기도 성남시 분당구 구미동 303-1도","10","35","4","매우좋음"
"2025-10-28","11:08","경기","성남시 분당구","탄천상로","경기도 성남시 분당구 구미동 197-2도","경기도 성남시 분당구 구미동 197-10도","11","32","10","매우좋음"
"2025-10-28","10:36","경기","성남시 분당구","돌마로","경기도 성남시 분당구 야탑동 210-2 도","경기도 성남시 분당구 금곡동 451-1 도","10","34","3","매우좋음"
"2025-10-28","13:56","서울","종로구","진흥로","서울특별시 종로구 신영동 20-1도","서울특별시 종로구 구기동 산3-24임","14","28","4","매우좋음"
"2025-10-28","13:46","서울","종로구","평창문화로","서울특별시 종로구 평창동 산6-2임","서울특별시 종로구 신영동 20-1도","13","26","5","매우좋음"
"2025-10-28","12:52","서울","종로구","자하문로","서울특별시 종로구 적선동 8-1 도","서울특별시 종로구 홍지동 99-7 도","12","23","5","매우좋음"
"2025-10-28","12:48","서울","종로구","효자로","서울특별시 종로구 궁정동 15 도","서울특별시 종로구 적선동 36-2도","13","24","8","매우좋음"
"2025-10-28","12:36","서울","종로구","창의문로","서울특별시 종로구 효자동 136-1도","서울특별시 종로구 부암동 216-1 구","12","22","5","매우좋음"
"2025-10-28","12:25","서울","종로구","삼일대로","서울특별시 종로구 관철동 37-9천","서울특별시 종로구 경운동 95도","13","22","4","매우좋음"
"2025-10-28","12:16","서울","종로구","창경궁로","서울특별시 종로구 혜화동","서울특별시 종로구 예지동 213-1천","13","22","5","매우좋음"
"2025-10-28","12:09","서울","종로구","대학로","서울특별시 종로구 종로5가 82-1도","서울특별시 종로구 혜화동 56도","13","21","3","매우좋음"
"2025-10-28","11:52","서울","종로구","율곡로","서울특별시 종로구 중학동 93-1천","서울특별시 종로구 종로6가 287-7천","13","22","4","매우좋음"
"2025-10-28","11:42","서울","종로구","사직로","서울특별시 종로구 교북동 1-60도","서울특별시 종로구 중학동 96도","12","23","4","매우좋음"
"2025-10-28","11:29","서울","종로구","통일로","서울특별시 종로구 평동 211도","서울특별시 서대문구 홍제동 47-32구","12","22","2","매우좋음"
"2025-10-28","11:22","서울","종로구","새문안로","서울특별시 종로구 세종로 1-68도","서울특별시 종로구 평동 211도","12","24","1","매우좋음"
"2025-10-28","11:08","서울","종로구","종로","서울특별시 종로구 숭인동 1474도","서울특별시 종로구 세종로 1-68도","12","31","9","매우좋음"
"2025-10-28","10:59","서울","종로구","지봉로","서울특별시 종로구 창신동 436-87천","서울특별시 종로구 숭인동 2-1 대","11","32","17","매우좋음"
"2025-10-28","10:17","서울","종로구","청계천로","서울특별시 중구 태평로1가 63-17도","서울특별시 중구 황학동 2472-1천","9","39","4","매우좋음"
"2025-10-28","13:46","서울","송파구","오금로","서울특별시 송파구 거여동 산63-2 구","서울특별시 송파구 신천동 15도","14","24","5","매우좋음"
"2025-10-28","13:36","서울","송파구","거마로","서울특별시 송파구 거여동 20-14도","서울특별시 송파구 마천동 63-8 도","14","21","8","매우좋음"
"2025-10-28","12:17","서울","송파구","마천로","서울특별시 송파구 방이동 209-7도","서울특별시 송파구 거여동 575전","12","24","7","매우좋음"
"2025-10-28","12:00","서울","송파구","송이로","서울특별시 송파구 장지동 839-7 도","서울특별시 송파구 송파동 152-1도","12","26","4","매우좋음"
"2025-10-28","11:45","서울","송파구","충민로","서울특별시 송파구 장지동 839-7 도","서울특별시 송파구 문정동 305-24 도","11","28","5","매우좋음"
"2025-10-28","11:38","서울","송파구","새말로","서울특별시 송파구 문정동 446-4 천","서울특별시 송파구 문정동 114-2도","11","28","5","매우좋음"
"2025-10-28","11:15","서울","송파구","송파대로","서울특별시 광진구 자양동 753-2도","서울특별시 송파구 장지동 596-21도","12","29","5","매우좋음"
"2025-10-28","10:57","서울","송파구","석촌호수로","서울특별시 송파구 잠실동 18-1도","서울특별시 송파구 송파동 62도","11","36","19","매우좋음"
"2025-10-28","10:47","서울","송파구","잠실로","서울특별시 송파구 신천동 34도","서울특별시 송파구 잠실동 26-1도","10","36","3","매우좋음"
"2025-10-28","10:31","서울","송파구","올림픽로35길","서울특별시 송파구 신천동 3도","서울특별시 송파구 신천동 26도","9","37","57","좋음"
"2025-10-29","15:02","전남","나주시","호수로","전라남도 나주시 빛가람동 876 도","전라남도 나주시 빛가람동 878 도","18","36","5","매우좋음"
"2025-10-29","14:58","전남","나주시","혁신로","전라남도 나주시 산포면 매성리 1244-2 답","전라남도 나주시 산포면 신도리 산168-10 도","18","39","22","매우좋음"
"2025-10-29","14:55","전남","나주시","전력로","전라남도 나주시 빛가람동 883 도","전라남도 나주시 빛가람동 868 도","18","39","5","매우좋음"
"2025-10-29","14:46","전남","나주시","한빛로","전라남도 나주시 빛가람동 215 도","전라남도 나주시 빛가람동 134 도","18","38","3","매우좋음"
"2025-10-29","14:33","전남","나주시","그린로","전라남도 나주시 빛가람동 401 도","전라남도 나주시 빛가람동 329 도","18","38","15","매우좋음"
"2025-10-29","14:27","전남","나주시","우정로","전라남도 나주시 빛가람동 223 도","전라남도 나주시 빛가람동 121 도","18","38","7","매우좋음"
"2025-10-29","14:17","전남","나주시","빛가람로","전라남도 나주시 송월동 963-8 도","전라남도 나주시 빛가람동 890 도","18","38","2","매우좋음"
"2025-10-29","12:12","전남","영암군","낭주로","전라남도 영암군 영암읍 용흥리 542-1도","전라남도 영암군 영암읍 역리 467-3도","17","36","12","매우좋음"
"2025-10-29","12:08","전남","영암군","서남역로","전라남도 영암군 영암읍 교동리 429 도","전라남도 영암군 영암읍 역리 162-3도","17","36","16","매우좋음"
"2025-10-29","11:15","전남","목포시","백년대로","전라남도 목포시 산정동 50-1철","전라남도 목포시 옥암동 1085-2 도","15","46","2","매우좋음"
"2025-10-29","11:01","전남","목포시","영산로","전라남도 목포시 대양동 1026-4 도","전라남도 목포시 유달동 11 도","15","44","3","매우좋음"
"2025-10-29","15:33","경남","양산시","강변로","경상남도 양산시 동면 금산리 1099-2도","경상남도 양산시 북부동 158-8 도","18","46","6","매우좋음"
"2025-10-29","15:29","경남","양산시","양산역로","경상남도 양산시 중부동 698-9도","경상남도 양산시 남부동 615도","18","46","6","매우좋음"
"2025-10-29","15:19","경남","양산시","양주로","경상남도 양산시 중부동 698-9도","경상남도 양산시 남부동 612도","18","46","5","매우좋음"
"2025-10-29","14:06","경남","양산시","황산로","경상남도 양산시 동면 가산리 986-1도","경상남도 양산시 교동 232-2 도","18","43","9","매우좋음"
"2025-10-29","13:57","경남","양산시","증산역로","경상남도 양산시 물금읍 가촌리 1279-11 도","경상남도 양산시 물금읍 가촌리 1279-1 도","18","42","8","매우좋음"
"2025-10-29","13:41","경남","양산시","청운로","경상남도 양산시 남부동 428-6도","경상남도 양산시 물금읍 물금리 898-1 도","18","42","7","매우좋음"
"2025-10-29","13:37","경남","양산시","신주로","경상남도 양산시 물금읍 범어리 2763 도","경상남도 양산시 물금읍 범어리 2285 답","17","45","7","매우좋음"
"2025-10-29","13:28","경남","양산시","범어로","경상남도 양산시 물금읍 범어리 2763 도","경상남도 양산시 물금읍 범어리 2377 답","18","44","7","매우좋음"
"2025-10-29","13:20","경남","양산시","삽량로","경상남도 양산시 남부동 416-27도","경상남도 양산시 물금읍 범어리 2742도","18","43","3","매우좋음"
"2025-10-29","12:52","부산","북구","금곡대로","부산광역시 북구 덕천동 471도","부산광역시 북구 금곡동 466-6 도","18","44","4","매우좋음"
"2025-10-29","12:37","부산","북구","화명신도시로","부산광역시 북구 금곡동 1881 도","부산광역시 북구 화명동 2257 도","17","45","8","매우좋음"
"2025-10-29","12:29","부산","북구","학사로","부산광역시 북구 화명동 941-1 도","부산광역시 북구 금곡동 1241 도","17","46","7","매우좋음"
"2025-10-29","11:10","부산","연제구","월드컵대로","부산광역시 연제구 연산동 1940-11 도","부산광역시 연제구 거제동 산113-3임","17","47","7","매우좋음"
"2025-10-29","10:50","부산","연제구","과정로","부산광역시 연제구 연산동 502도","부산광역시 연제구 연산동 1519도","17","48","4","매우좋음"
"2025-10-29","10:40","부산","수영구","좌수영로","부산광역시 수영구 수영동 534-1 도","부산광역시 수영구 망미동 11-1도","17","50","10","매우좋음"
"2025-10-29","10:24","부산","수영구","수영로","부산광역시 수영구 남천동 78 도","부산광역시 수영구 수영동 547천","16","49","4","매우좋음"
"2025-10-29","09:55","부산","연제구","연수로","부산광역시 연제구 연산동 1612 도","부산광역시 연제구 연산동 1805-3도","14","49","5","매우좋음"
"2025-10-29","09:43","부산","부산진구","중앙대로","부산광역시 동구 범일동 62-3 도","부산광역시 부산진구 양정동 230-6 도","13","53","7","매우좋음"
"2025-10-29","09:26","부산","부산진구","전포대로","부산광역시 부산진구 전포동 888 도","부산광역시 부산진구 전포동 864-1 도","12","53","11","매우좋음"
"2025-10-29","16:52","충남","공주시","번영1로","충청남도 공주시 월송동 528-19 도","충청남도 공주시 신관동 637도","16","50","26","매우좋음"
"2025-10-29","10:40","세종","","세종로","세종특별자치시 세종특별자치시 소정면 대곡리 352-2 도","세종특별자치시 세종특별자치시 금남면 두만리 42-11 임","12","60","8","매우좋음"
"2025-10-29","09:32","세종","","한누리대로","세종특별자치시 세종특별자치시 대평동 265-9 도","세종특별자치시 세종특별자치시 대평동 643 도","9","75","5","매우좋음"
"2025-10-29","14:53","경기","성남시 분당구","동판교로","경기도 성남시 분당구 삼평동 709-1도","경기도 성남시 분당구 백현동 556-3도","17","49","5","매우좋음"
"2025-10-29","14:31","경기","성남시 분당구","장미로","경기도 성남시 분당구 야탑동 485-4도","경기도 성남시 분당구 야탑동 197-1도","17","51","5","매우좋음"
"2025-10-29","14:22","경기","성남시 분당구","매화로","경기도 성남시 분당구 야탑동 327-1도","경기도 성남시 분당구 야탑동 198-1도","16","52","5","매우좋음"
"2025-10-29","14:16","경기","성남시 분당구","여수울로","경기도 성남시 중원구 여수동 518-8도","경기도 성남시 중원구 여수동 292-19도","16","51","12","매우좋음"
"2025-10-29","13:50","경기","성남시 분당구","양현로","경기도 성남시 분당구 서현동 280-4도","경기도 성남시 분당구 야탑동 489-2 도","16","51","6","매우좋음"
"2025-10-29","12:22","경기","성남시 분당구","판교역로","경기도 성남시 분당구 삼평동 688-3도","경기도 성남시 분당구 백현동 582-12도","15","52","10","매우좋음"
"2025-10-29","12:14","경기","성남시 분당구","서판교로","경기도 성남시 분당구 판교동 639-2도","경기도 성남시 분당구 판교동 492-2도","15","52","3","매우좋음"
"2025-10-29","12:01","경기","성남시 분당구","운중로","경기도 성남시 분당구 운중동 903도","경기도 성남시 분당구 판교동 583-2도","15","54","7","매우좋음"
"2025-10-29","11:31","경기","성남시 분당구","판교로","경기도 성남시 분당구 야탑동 산57묘","경기도 성남시 분당구 하산운동 281-4 도","14","53","5","매우좋음"
"2025-10-29","11:17","경기","성남시 분당구","야탑로","경기도 성남시 분당구 야탑동 485-2도","경기도 성남시 분당구 야탑동 197-7도","14","54","6","매우좋음"
"2025-10-29","11:05","경기","성남시 분당구","탄천로","경기도 성남시 분당구 야탑동 485-3도","경기도 성남시 분당구 이매동 153-2도","14","53","5","매우좋음"
"2025-10-29","10:41","경기","성남시 분당구","대왕판교로","경기도 성남시 분당구 동원동 44-2도","경기도 성남시 분당구 삼평동 376-4도","13","54","4","매우좋음"
"2025-10-29","10:04","경기","성남시 분당구","성남대로","경기도 성남시 분당구 야탑동 487-1도","경기도 성남시 분당구 구미동 197-1도","12","55","5","매우좋음"
"2025-10-29","14:01","서울","강동구","천중로","서울특별시 강동구 천호동 256-4도","서울특별시 강동구 길동 12-5도","16","52","13","매우좋음"
"2025-10-29","13:38","서울","강동구","고덕로","서울특별시 강동구 강일동 472-1전","서울특별시 강동구 암사동 608-62도","16","51","6","매우좋음"
"2025-10-29","13:35","서울","강동구","풍산로","서울특별시 강동구 강일동 36-17 도","서울특별시 강동구 강일동 472-1전","16","53","6","매우좋음"
"2025-10-29","12:09","서울","강동구","동남로","서울특별시 강동구 둔촌동 229-2 도","서울특별시 강동구 고덕동 302-3 도","15","50","5","매우좋음"
"2025-10-29","11:50","서울","강동구","양재대로","서울특별시 강동구 고덕동 469도","서울특별시 강동구 둔촌동 522-13 도","15","49","6","매우좋음"
"2025-10-29","11:12","서울","강동구","올림픽로","서울특별시 강동구 성내동 472도","서울특별시 강동구 암사동 98-20도","13","53","22","매우좋음"
"2025-10-29","11:05","서울","강동구","강동대로","둔촌동 229-2임","성내동 459-10대","14","51","3","매우좋음"
"2025-10-29","10:52","서울","강동구","성내로","서울특별시 강동구 성내동 62-1도","서울특별시 강동구 성내동 435도","13","54","3","매우좋음"
